Centroid LON,Centroid LAT,Shelf,Sector,Fig2A,Fig2B,Fig2C,Fig3A,Fig3B,Fig3C,Fig4A,Fig4B,Fig4C,Fig5A
146.9786,-18.146,3,2,0.003222428,1.757942799,0.175638505,1.285714286,1.722520882,0.228571429,5,6,1,3
146.3461,-18.9373,1,2,0.09759341,0.752609963,0.490290228,13.28571429,0.730681886,0.677440037,0,0,0,0
146.6276,-19.0226,1,2,0.019479106,1.289406497,0.547590406,7.714285714,0.736018901,0.534340659,1,2,1,0
148.824,-19.4805,2,2,0.031127331,0.684155264,0.383792592,6.428571429,0.545237518,0.671088435,0,0,0,0
148.8979,-19.4913,2,2,0.038821642,0.767069651,0.338801458,7.714285714,0.47164695,0.496237096,0,0,0,0
149.0198,-19.2048,3,2,0.010343717,1.742924061,0.301229914,3,1.575271875,0.364835165,2,4,2,1
149.094,-19.2266,3,2,0.006418342,0.993873944,0.565240913,2.428571429,1.085715153,0.535714286,1,4,3,1
149.0967,-19.2785,2,2,0.00842701,1.101961092,0.059776685,4.857142857,1.092202625,0.201465201,2,2,0,0
149.0638,-19.2832,2,2,0.004921573,0.69051699,0.146059967,3.714285714,0.941849706,0.242857143,2,2,0,0
149.7667,-19.7116,2,2,0.001238806,1.595827322,0.311263647,4.142857143,1.20229006,0.418367347,2,2,0,0
149.8076,-19.7166,2,2,0.008442707,1.27472117,0.24311305,7.142857143,1.079691314,0.405952381,2,2,0,0
149.9248,-19.7087,3,2,0.002649922,1.318992869,0.169133541,5,1.418919777,0.223809524,3,4,1,0
149.976,-19.7186,3,2,0.005505131,1.121331521,0.160163508,13.57142857,1.899117742,0.253968254,3,4,1,0
149.708,-19.7248,2,2,0.011370565,1.020407417,0.28726956,9.428571429,0.843736715,0.401190476,2,2,0,0
149.9609,-19.7364,3,2,0.011933263,0.993789615,0.220453648,16,1.884006148,0.264935065,3,4,1,0
149.7852,-19.7403,2,2,0.039946719,1.624446389,0.367215802,21.57142857,1.518959508,0.414155737,2,2,0,0
147.1034,-18.493,2,2,0.014579126,1.031628644,0.287137081,5.142857143,1.226843117,0.332234432,2,2,0,0
147.4001,-18.4788,3,2,0.005489864,1.506245306,0.430819386,3.714285714,1.334565506,0.468864469,2,4,2,1
147.5224,-18.435,3,2,0.008520198,1.402864639,0.320578058,2.428571429,1.644606017,0.357142857,4,6,2,3
146.4905,-18.5557,1,2,0.140151862,1.948913123,0.626375353,9.428571429,0.586880857,0.72548404,0,0,0,0
146.4879,-18.6021,1,2,0.08053924,1.104326654,0.501471138,10.57142857,0.878690173,0.631020408,0,0,0,0
146.6297,-19.0284,1,2,0.035944493,0.955394537,0.506488387,10.57142857,0.722183201,0.460430046,1,1,0,0
146.6094,-19.038,1,2,0.027183387,0.762819514,0.536869934,11.14285714,0.65831388,0.598448773,0,1,1,1
146.5867,-19.0345,1,2,0.020108576,1.38400822,0.424263475,6.857142857,0.597908198,0.489393939,1,2,1,0
146.5611,-19.0981,1,2,0.061895638,0.709211713,0.552149904,15.14285714,0.728841004,0.742728441,0,0,0,0
146.8808,-19.1087,1,2,0.045452496,0.687653374,0.560438778,13.28571429,0.644144958,0.699632528,0,0,0,0
149.2436,-19.3108,3,2,0.010535189,0.887500561,0.562960269,5.857142857,1.121420871,0.490392648,1,3,2,1
149.0427,-19.3263,2,2,0.018215112,0.901245448,0.346778289,8.285714286,0.896993702,0.389342404,1,1,0,0
149.188,-19.3331,2,2,0.005129143,1.643418895,0.284013034,4.142857143,1.118609918,0.271062271,2,2,0,0
149.215,-19.3421,2,2,0.006380949,1.406746924,0.375059287,5,0.824621125,0.415378273,1,2,1,1
149.1585,-19.3516,2,2,0.004927647,1.59014546,0.362026492,4.142857143,1.389616668,0.335034014,2,3,1,0
149.0255,-19.35,2,2,0.006621864,1.411833347,0.272382861,4.428571429,0.911254638,0.425865801,1,1,0,0
149.0314,-19.3711,2,2,0.003685919,1.903321119,0.414416504,3.428571429,0.888780375,0.551020408,2,4,2,1
149.0971,-19.3592,2,2,0.006368959,0.875482958,0.355834086,5.857142857,0.844668105,0.439310689,1,2,1,1
149.1143,-19.3599,2,2,0.009759724,0.992718238,0.354706049,5.571428571,0.821580502,0.438961039,1,2,1,1
149.6839,-19.7406,2,2,0.011641213,0.705144826,0.307576935,12.42857143,0.835978099,0.486672582,1,1,0,0
149.617,-19.7579,2,2,0.005350081,0.850613502,0.625226153,8.285714286,0.641339141,0.630612245,0,0,0,0
149.7293,-19.7552,2,2,0.018326373,0.939876569,0.301683238,16,1.116868763,0.414565259,1,1,0,0
149.6541,-19.7581,2,2,0.002682327,1.187278501,0.543127831,5.571428571,0.611812997,0.696428571,0,2,2,1
149.6562,-19.7645,2,2,0.000690782,1.084785282,0.509562942,3.714285714,0.72433061,0.644047619,0,1,1,1
149.6594,-19.766,2,2,0.000894493,1.017371261,0.623815443,4.142857143,0.781271056,0.619047619,0,1,1,1
149.7252,-19.7684,2,2,0.003930071,0.78329181,0.409131041,7,1.049781318,0.503030303,1,2,1,0
149.6249,-19.7854,2,2,0.037913419,0.576977336,0.577725539,18.57142857,0.673153842,0.668060201,0,0,0,0
149.7615,-19.7841,2,2,0.024379835,1.404117745,0.340840187,17.57142857,1.408218327,0.453992068,1,1,0,0
146.495,-18.634,1,2,0.045244017,1.241161471,0.44430675,6.714285714,0.618364886,0.663605442,0,0,0,0
146.491,-18.6578,1,2,0.035507865,0.814588741,0.468239531,13.28571429,0.713684787,0.532008593,1,1,0,0
146.5056,-18.6391,1,2,0.028671005,1.07151756,0.366004868,8.142857143,0.696250345,0.464502165,1,1,0,0
146.4962,-18.5912,1,2,0.224040922,1.432384225,0.47433239,14.85714286,0.764891608,0.658818073,0,0,0,0
146.331,-18.6825,1,2,0.071947974,0.990865828,0.460205525,13.42857143,0.579795367,0.624613482,0,0,0,0
146.4336,-18.8123,1,2,0.016720943,1.269910406,0.591780568,10.42857143,0.924496857,0.574229692,1,3,2,1
146.563,-18.665,1,2,0.027505958,1.380692308,0.362604924,6.142857143,0.68699842,0.442242282,1,1,0,0
146.8112,-19.1652,1,2,0.147089541,0.839969502,0.636347337,23.57142857,0.307741161,0.781654343,0,0,0,0
146.8506,-19.1687,1,2,0.113067538,0.952951954,0.573448437,16.42857143,0.417089263,0.731715785,0,0,0,0
146.8645,-19.1548,1,2,0.111670436,1.603844721,0.575104503,15.42857143,0.543385213,0.73021033,0,0,0,0
146.881,-19.1215,1,2,0.025844678,0.689242374,0.616730384,11.28571429,0.487245867,0.69047619,0,0,0,0
146.8823,-19.117,1,2,0.047017769,0.854096548,0.574373282,14.28571429,0.458512086,0.678104575,0,0,0,0
146.8613,-19.111,1,2,0.082846388,0.683009648,0.635115179,14.71428571,0.608767026,0.704212454,0,0,0,0
149.0715,-19.3728,2,2,0.01665876,0.782080574,0.254430016,10.28571429,0.805076486,0.383874459,1,1,0,0
149.416,-19.3413,3,2,0.009776031,1.690233998,0.144539922,2,1.554563176,0.204081633,4,5,1,1
149.1847,-19.3693,2,2,0.027737411,1.10693521,0.361125937,12.14285714,1.020233594,0.467902968,1,2,1,1
149.0365,-19.3949,2,2,0.006720062,1.079892693,0.270299838,4,0.866025404,0.495238095,2,2,0,0
149.4508,-19.4429,3,2,0.001841862,0.992993533,0.379084156,4.142857143,0.863906088,0.306122449,2,3,1,0
149.2265,-19.4591,2,2,0.076345198,0.753649193,0.320225112,23.28571429,0.845810342,0.571585804,0,0,0,0
149.6951,-19.79,2,2,0.011299618,0.922118238,0.473625716,8,0.549621082,0.62299843,0,0,0,0
149.705,-19.8061,2,2,0.00773548,0.735120135,0.471928454,7.571428571,0.604559237,0.654473304,0,0,0,0
149.7214,-19.8033,2,2,0.004723623,0.613480002,0.391591978,6.714285714,0.491822367,0.540384615,0,0,0,0
149.616,-19.818,2,2,0.004824449,0.839666853,0.385895497,5.857142857,0.586719303,0.678726036,0,1,1,1
149.7299,-19.8386,2,2,0.066253576,0.612322992,0.454029216,34,0.813311967,0.595431319,0,0,0,0
146.5558,-18.675,1,2,0.108625924,1.234211434,0.461879845,14.14285714,0.569222765,0.624782235,0,0,0,0
146.5119,-18.6775,1,2,0.046790308,0.802821281,0.492967937,12.71428571,0.519169216,0.649617919,0,0,0,0
146.5771,-18.7183,1,2,0.092051086,0.885765354,0.315873304,15.14285714,0.68249137,0.610796056,0,0,0,0
146.8152,-19.116,1,2,0.065318016,1.338422104,0.59566207,12,0.72966253,0.821052632,0,1,1,1
146.8339,-19.1099,1,2,0.086967392,1.094540504,0.658700389,12.14285714,0.609687272,0.719518577,0,0,0,0
146.79,-19.1209,1,2,0.063300991,0.902188669,0.441066054,11.57142857,0.739814235,0.654722222,0,0,0,0
146.8349,-19.1852,1,2,0.018294326,1.283626677,0.577432056,8.428571429,0.708087911,0.744897959,0,1,1,1
146.8147,-19.1977,1,2,0.021784535,0.995503216,0.664612621,11.57142857,0.700048263,0.741904762,0,2,2,1
146.7933,-19.2097,1,2,0.030350427,0.818196559,0.512257433,14.85714286,0.803407438,0.743396641,0,1,1,1
147.0656,-19.1794,1,2,0.058447577,1.297698789,0.490561494,13,0.988094814,0.60719335,0,0,0,0
149.1502,-19.4514,2,2,0.139147575,0.492309793,0.521271815,23,0.60297519,0.575471955,0,0,0,0
149.0529,-19.5007,2,2,0.234728186,0.94283237,0.544440031,28,0.540455213,0.65875739,0,0,0,0
149.7764,-19.8264,2,2,0.028829683,1.23853296,0.566369173,13.42857143,0.821241685,0.709070295,0,0,0,0
149.8949,-19.8456,2,2,0.043881799,1.010534328,0.492030411,20.14285714,1.083676185,0.43074452,2,2,0,0
149.5997,-19.8592,2,2,0.005384141,0.733996826,0.519625996,4.857142857,0.562936362,0.576643991,0,0,0,0
149.582,-19.8721,2,2,0.079639151,0.752680552,0.507711509,17,0.470588235,0.662736003,0,0,0,0
149.7188,-19.8799,2,2,0.005063209,0.603634034,0.259126862,8.142857143,0.721078954,0.414502165,0,0,0,0
149.6989,-19.8954,2,2,0.021993875,0.845280566,0.372170993,11.42857143,0.817484709,0.443310658,0,0,0,0
146.6097,-18.7665,1,2,0.172245209,1.795539185,0.468760751,17.14285714,0.649073414,0.632638168,0,0,0,0
146.6802,-18.7638,1,2,0.113554148,1.255874684,0.432440831,14.14285714,0.78144224,0.636715928,0,0,0,0
146.6917,-18.7513,1,2,0.141378904,1.384827411,0.491341638,13.57142857,0.890184497,0.613076342,0,0,0,0
146.6442,-18.7363,1,2,0.310740272,0.800476771,0.38651486,19.71428571,0.513726721,0.619001781,0,0,0,0
146.5994,-18.6947,1,2,0.087566028,0.59876966,0.517515674,12.71428571,0.625456951,0.566225629,0,0,0,0
146.5835,-18.6824,1,2,0.064404201,0.657571467,0.46607459,9.428571429,0.536828538,0.563539531,0,0,0,0
147.0628,-19.2464,1,2,0.057547705,1.8778508,0.477878714,13.85714286,1.078802478,0.450066138,2,2,0,0
147.0629,-19.2732,1,2,0.024184013,1.11280325,0.569402922,11.57142857,0.801201912,0.54363959,1,1,0,0
147.9276,-19.0327,2,2,0.049290127,0.760617704,0.205600622,10,0.7,0.479148181,1,1,0,0
147.6369,-19.1415,1,2,0.142075202,1.378340375,0.752152391,11.57142857,0.579414515,0.68664966,0,0,0,0
147.8576,-19.3615,1,2,0.05384603,1.179348051,0.65943362,10.71428571,0.918775352,0.798246991,0,2,2,1
147.943,-19.3589,1,2,0.050183371,1.270993915,0.526422587,11,0.627645914,0.704846939,0,1,1,1
149.1193,-19.5007,2,2,0.016813067,0.849435457,0.570327423,6.571428571,0.601405621,0.752197802,0,1,1,1
149.6302,-19.4608,3,2,0.013357852,1.534263803,0.146318841,8.428571429,1.242192894,0.201680672,3,4,1,0
147.7592,-19.727,1,2,0.081000276,1.463995398,0.361350827,11.71428571,0.616989615,0.549603175,0,0,0,0
147.896,-19.8535,1,2,0.108772805,1.246275124,0.37963094,11.28571429,0.650555743,0.567216117,0,0,0,0
148.3576,-19.7255,1,2,0.047122098,1.235791612,0.483583554,8.285714286,0.852591582,0.668877551,0,1,1,1
149.8258,-19.9173,2,2,0.087256836,0.853953097,0.590869604,26.28571429,0.956830484,0.729733591,0,0,0,0
149.7795,-19.9405,2,2,0,NaN,0,0,NaN,0,7,7,0,0
149.7879,-19.9309,2,2,0.051782403,1.124660662,0.502547904,17.14285714,0.819044158,0.665267135,0,0,0,0
149.75,-19.9405,2,2,0.052840411,0.778474622,0.39857492,13.42857143,0.826849683,0.572768281,0,0,0,0
149.6238,-19.9654,2,2,0.062287572,1.68555494,0.346916658,11.14285714,0.703650355,0.608646617,0,1,1,1
146.5501,-18.769,1,2,0.018403817,0.994007466,0.23743232,7.571428571,0.908211815,0.377664399,2,2,0,0
146.5204,-18.7735,1,2,0.018178059,1.489934528,0.521779709,7.428571429,0.97028077,0.587755102,1,2,1,1
146.6661,-18.7771,1,2,0.018714952,1.107786434,0.483252447,6.428571429,0.797527042,0.533085962,1,2,1,1
146.5358,-18.7776,1,2,0.033246336,1.522187205,0.437015423,9.857142857,0.894881084,0.445392703,1,1,0,0
146.5255,-18.8293,1,2,0.022378413,0.864891408,0.54733163,10.57142857,0.575026068,0.601426299,0,0,0,0
147.8829,-19.4468,1,2,0.066291902,1.359550753,0.749603404,11.14285714,0.656271687,0.842857143,0,2,2,2
148.0966,-19.0206,2,2,0.059481577,1.405395524,0.236689464,13.57142857,0.866489079,0.4247775,1,1,0,0
148.3413,-19.0146,3,2,0.059215406,1.187388291,0.40522976,16.14285714,0.918423207,0.456046176,1,2,1,1
148.429,-19.0365,2,2,0.051864027,1.24523389,0.433651717,11.85714286,1.085987143,0.419497799,1,2,1,1
148.3042,-19.0473,2,2,0.024230133,0.971139723,0.530998883,10.85714286,0.888912934,0.480836624,1,2,1,1
148.1815,-19.0593,2,2,0.017610492,0.807632619,0.259322589,5.285714286,0.793048689,0.438208617,1,1,0,0
148.0774,-19.0706,2,2,0.011960127,0.718432778,0.375899418,5.571428571,0.795009638,0.467176871,1,2,1,0
148.3634,-19.7289,1,2,0.040281855,1.045243694,0.497906869,6.857142857,0.805076486,0.647950089,0,1,1,1
148.3645,-19.9869,1,2,0.050408828,1.580593142,0.361691786,8.142857143,0.603416966,0.554112554,0,0,0,0
149.7257,-20.0099,2,2,0.056878339,1.51786844,0.234253661,16.71428571,0.838115434,0.528842664,0,0,0,0
149.7571,-19.997,2,2,0.024648356,0.586016518,0.298075761,9.571428571,0.599745002,0.567573696,0,0,0,0
149.7324,-19.9764,2,2,0.046224892,0.708296015,0.27645576,17.71428571,0.662125751,0.407733208,1,1,0,0
150.0075,-19.7101,3,2,0.024493018,2.042919389,0.192625288,21,2.0676393,0.268027211,3,4,1,0
146.5378,-18.8427,1,2,0.036833328,0.829446873,0.487487448,11.28571429,0.846367647,0.563006542,0,0,0,0
146.6311,-18.9638,1,2,0.031405212,1.011075262,0.594042948,10.14285714,0.714201637,0.559240759,1,1,0,0
146.6192,-18.9762,1,2,0.019895558,0.7706509,0.346197514,7.857142857,0.671169367,0.599644403,1,2,1,0
146.6849,-18.9956,1,2,0.047423349,0.718328172,0.304838382,15.71428571,0.758060451,0.436831491,1,1,0,0
147.1478,-18.5098,2,2,0.116325026,1.654528026,0.379792124,11.42857143,1.082146786,0.592532468,0,1,1,1
147.1402,-18.5472,2,2,0.04551027,0.719339446,0.338749566,6.571428571,1.141666609,0.556965395,0,0,0,0
148.2011,-19.0816,2,2,0.013431139,0.716858391,0.461814571,5.714285714,0.793725393,0.447200419,1,1,0,0
148.231,-19.0775,2,2,0.012096254,0.949520009,0.426978462,4.714285714,0.771785919,0.528571429,1,3,2,1
148.2468,-19.0932,2,2,0.004687066,0.932341462,0.324147442,4.142857143,0.702749258,0.497619048,1,3,2,1
148.267,-19.0936,2,2,0.006870826,1.173413812,0.382512744,4.285714286,0.746597219,0.423469388,1,2,1,1
148.2869,-19.0957,2,2,0.012768858,1.180447016,0.421981509,5.142857143,0.781242284,0.492857143,1,3,2,1
148.4611,-19.0831,2,2,0.011068,1.552812323,0.310930717,6.857142857,1.108808378,0.285714286,2,3,1,0
148.3225,-19.0961,2,2,0.016231245,1.007952276,0.445947601,5.142857143,0.872682115,0.507936508,1,2,1,1
148.3063,-19.1044,2,2,0.00256431,1.163012956,0.344673364,3,1.018350154,0.384353741,3,4,1,1
148.2999,-19.1951,2,2,0.079815833,0.832316505,0.373569064,11.71428571,0.548193001,0.554425966,0,1,1,1
148.979,-19.5237,2,2,0.052860694,0.882173144,0.605036124,11.14285714,0.484472914,0.704898694,0,0,0,0
148.8816,-19.5304,2,2,0.031252966,0.75009907,0.491343896,7.428571429,0.417504089,0.636889301,0,0,0,0
148.9432,-19.5386,2,2,0.04615739,0.708991705,0.427554161,11.71428571,0.653321719,0.660577828,0,0,0,0
148.936,-19.5607,2,2,0.016671518,0.765853868,0.482054002,9,0.517194076,0.616383616,0,0,0,0
150.0854,-19.7559,3,2,0.030781313,1.783660283,0.295973997,28.42857143,2.167612273,0.267857143,3,4,1,0
150.1206,-19.7862,3,2,0.051680723,1.612152973,0.204262424,30.42857143,2.138833033,0.282312925,3,4,1,0
150.1523,-19.798,3,2,0.049150075,1.651242002,0.324553719,26.57142857,2.083969726,0.325584538,3,3,0,0
150.0976,-19.8139,3,2,0.006235906,1.61932219,0.183816272,9.714285714,1.707825128,0.25,3,4,1,0
147.4456,-18.4971,3,2,0.006345387,1.575158334,0.469954398,3.571428571,1.152851537,0.579365079,1,4,3,1
147.4024,-18.5282,2,2,0.014984457,1.325636305,0.301690828,5.571428571,1.354532331,0.429096639,2,3,1,1
147.2318,-18.5465,2,2,0.04151919,1.492592856,0.339653629,6.714285714,1.037983908,0.518382353,1,2,1,0
147.1927,-18.5506,2,2,0.029489877,1.055788573,0.278999749,6.142857143,1.105813342,0.626530612,0,0,0,0
147.4989,-18.5614,2,2,0.01559388,1.087940761,0.184187506,5.571428571,1.334565506,0.37593985,1,2,1,0
147.053,-18.6311,2,2,0.239801137,0.805397947,0.481676913,13.28571429,0.74602788,0.619628934,0,0,0,0
147.2984,-18.6246,2,2,0.017492094,1.26199496,0.312196106,4.857142857,1.085715153,0.398979592,2,2,0,0
147.426,-18.6252,2,2,0.07157345,1.391050548,0.492319098,13.14285714,1.211375535,0.507397959,1,1,0,0
148.3891,-19.1703,2,2,0.087114813,0.800382709,0.431432286,12.57142857,0.541176405,0.489576133,0,0,0,0
148.2974,-19.1478,2,2,0.050435204,0.76428518,0.509030784,10.28571429,0.644200944,0.613296228,0,1,1,1
148.3456,-19.1105,2,2,0.025568749,0.935130961,0.46957057,7,0.699854212,0.45952381,1,2,1,1
148.384,-19.1207,2,2,0.047041659,0.77795647,0.552367,10,0.695221787,0.569325912,0,0,0,0
148.9442,-19.5786,2,2,0.014366919,1.051617523,0.532813586,6.285714286,0.571505431,0.517176871,0,0,0,0
148.5555,-19.9954,1,2,0.104804446,0.828547757,0.438205523,11.42857143,0.527079216,0.615547569,0,0,0,0
149.2215,-19.5199,2,2,0.00546208,1.125179882,0.288744896,3.142857143,1.138785298,0.35,2,3,1,0
149.2307,-19.5314,2,2,0.003189952,1.103458313,0.318294277,3.571428571,1.141461052,0.285714286,2,3,1,0
149.0022,-19.528,2,2,0.005451206,1.170595294,0.685292177,4.285714286,0.805076486,0.857142857,0,2,2,1
150.0757,-19.823,3,2,0.02998137,1.532855481,0.252982425,16.42857143,1.196855784,0.250649351,3,4,1,0
150.1833,-19.8284,3,2,0.007312977,1.649492926,0.469985646,11.85714286,1.80057678,0.517986856,2,4,2,0
150.1004,-19.833,3,2,0.002577407,1.508204772,0.28180653,3.857142857,1.019920472,0.252380952,3,4,1,0
150.2205,-19.8659,3,2,0.026124063,1.4910805,0.467371586,23.14285714,1.510992928,0.515014577,2,3,1,0
150.2874,-19.879,3,2,0.012297578,1.743636816,0.200653174,19.42857143,2.290847342,0.285714286,4,5,1,1
150.2804,-19.8658,3,2,0.01736565,1.53033838,0.345790504,21.42857143,2.224203561,0.428571429,3,5,2,1
150.2974,-19.8535,3,2,0.030852131,2.11715455,0.239205359,25.14285714,2.319631992,0.285714286,4,5,1,1
147.1031,-18.6902,2,2,0.039776456,0.797871215,0.319770701,9.571428571,0.695272519,0.550994244,0,0,0,0
147.2682,-18.746,2,2,0.054516915,0.868499098,0.507123014,9.714285714,0.682095117,0.743249608,0,1,1,1
147.5388,-18.4985,3,2,0.062815647,1.278043966,0.312863567,8.571428571,1.505945009,0.369387755,2,3,1,0
147.5715,-18.5763,2,2,0.030873981,0.934030634,0.612511084,6,1.067187373,0.581632653,1,4,3,1
147.8412,-18.5816,3,2,0.011673596,2.199233168,0.299012878,3.285714286,1.789488315,0.366071429,3,5,2,1
147.5555,-18.6056,2,2,0.057078409,0.671236582,0.495952101,7.857142857,0.964893405,0.541269841,1,2,1,0
148.4721,-19.1352,2,2,0.120544392,1.330384086,0.390386244,20.28571429,0.966714435,0.454515317,1,2,1,1
148.1886,-19.1219,2,2,0.008465749,1.410846627,0.460452664,4.428571429,0.769700222,0.589285714,1,3,2,1
148.1806,-19.1314,2,2,0.003924292,1.0673482,0.580179992,4.285714286,0.987327106,0.611721612,1,4,3,1
148.1599,-19.1828,2,2,0.0004864,2.645751311,0.057142857,0.142857143,2.645751311,0.142857143,6,6,0,0
148.0718,-19.1963,2,2,0.069130738,1.309583498,0.351341467,16,0.758630894,0.648111412,0,0,0,0
149.0434,-19.5387,2,2,0.012941469,1.130456583,0.43317296,5.428571429,0.551167652,0.828231293,0,1,1,1
149.0392,-19.5559,2,2,0.007792439,1.004320811,0.40017981,3.428571429,0.501156071,0.7,0,1,1,1
149.2711,-19.5354,2,2,0.085296836,0.614882129,0.457514595,26.28571429,0.786962027,0.671122948,0,0,0,0
149.3663,-19.5321,2,2,0.009487072,1.001597129,0.359300881,10.85714286,1.180036503,0.482587588,1,1,0,0
149.3953,-19.5329,2,2,0.001893257,0.767960538,0.434188733,5.857142857,0.827233275,0.427087199,1,2,1,0
149.3876,-19.5377,2,2,0.00208743,0.99762841,0.321972515,4.714285714,0.667584309,0.37755102,1,2,1,0
149.3897,-19.5159,2,2,0.005368235,0.823893065,0.486818639,5,0.757187779,0.429024943,2,2,0,0
149.3912,-19.535,2,2,0.001086207,0.930695006,0.344430511,3.714285714,0.818306328,0.419897959,1,2,1,0
150.3051,-19.8708,3,2,0.017495508,1.994563751,0.200880808,19.57142857,2.379957575,0.285714286,4,5,1,1
150.2492,-19.8887,3,2,0.018529473,1.278609917,0.44099134,27,1.808252181,0.544455544,2,4,2,0
150.293,-19.8934,3,2,0.009812515,1.901548846,0.259115517,17.85714286,2.282398738,0.428571429,3,4,1,0
150.1629,-19.9027,3,2,0.014163526,1.332116267,0.40000575,9.428571429,1.013340764,0.484453782,2,3,1,0
150.2,-19.9205,3,2,0.011497977,1.377497514,0.409673405,15.28571429,1.23995366,0.515063168,2,3,1,0
147.6351,-18.6083,2,2,0.031222704,0.814581798,0.533585243,7.428571429,1.112396528,0.491774892,1,2,1,1
147.5979,-18.6416,2,2,0.009976309,0.599879769,0.527473816,3.857142857,0.659772307,0.551020408,1,1,0,0
147.6148,-18.6583,2,2,0.016540784,0.933137197,0.519039871,6.285714286,0.679414957,0.515836941,1,2,1,0
147.5657,-18.6579,2,2,0.00973115,1.10396156,0.495293195,4.714285714,0.632987678,0.50952381,1,1,0,0
147.5633,-18.6678,2,2,0.004899628,0.792691225,0.405374084,3.571428571,0.738286304,0.511904762,1,2,1,1
147.7163,-18.6453,2,2,0.073290024,1.300047731,0.347967608,12,1.088662108,0.48757988,1,2,1,1
147.857,-18.6937,3,2,0.016875799,1.183557165,0.322114241,4.142857143,1.161204017,0.388278388,2,4,2,0
148.1866,-19.1918,2,2,0.337490898,0.729003174,0.36903177,32.42857143,0.594724534,0.594711053,0,0,0,0
148.3498,-19.2786,2,2,0.040443135,0.587481843,0.350013828,6.571428571,0.471961145,0.590079365,0,0,0,0
148.0801,-19.2948,2,2,0.472173826,1.038366572,0.353748264,20.57142857,0.610940107,0.640502355,0,0,0,0
149.3964,-19.5433,2,2,0.004088575,0.777789961,0.461353553,8.857142857,1.172289606,0.432002713,1,1,0,0
149.3979,-19.5282,2,2,0.002985797,0.792568593,0.449398338,5.571428571,0.70935022,0.430839002,2,3,1,0
149.3755,-19.5449,2,2,0.004005191,0.812081259,0.242587844,5.285714286,0.800535492,0.415079365,1,1,0,0
149.353,-19.5474,2,2,0.024964362,0.568594859,0.391590901,15.14285714,0.959578197,0.425192039,1,1,0,0
149.4326,-19.5483,2,2,0.028411369,0.688483688,0.376255951,19.57142857,1.120542962,0.504335634,1,1,0,0
149.2474,-19.5782,2,2,0.020888609,1.411818865,0.283645051,10,0.68556546,0.335059781,1,1,0,0
149.2373,-19.5885,2,2,0.029499561,1.719200268,0.379473605,7,0.685118789,0.288167388,1,1,0,0
149.4944,-19.5713,2,2,0.008449169,1.056920839,0.401739251,5.428571429,1.030356418,0.445578231,2,3,1,0
150.2714,-19.9111,3,2,0.070654637,2.14679748,0.222738137,30.71428571,1.979605772,0.416666667,3,4,1,0
150.3138,-19.9257,3,2,0.019474427,2.162217537,0.191051509,19.42857143,2.162960687,0.220779221,4,5,1,1
150.3311,-19.9374,3,2,0.011144685,2.44174613,0.167344224,20.42857143,2.185662443,0.207792208,4,5,1,1
150.1787,-19.9426,3,2,0.003732009,1.269238427,0.41072232,9.857142857,1.016905344,0.495238095,2,4,2,0
150.3347,-19.9449,3,2,0.002357763,2.27901263,0.24745888,13.71428571,2.08662067,0.375,3,4,1,0
150.3493,-19.9544,3,2,0.023728176,1.922866878,0.237336015,25.57142857,1.768424849,0.352667383,3,4,1,0
150.2075,-19.9562,3,2,0.018918648,1.234764992,0.357097662,19.71428571,1.246187212,0.481351981,2,3,1,0
147.5428,-18.7221,2,2,0.100673571,0.63271512,0.40472411,14.14285714,0.736427602,0.620596315,0,0,0,0
147.8889,-18.7205,3,2,0.031245911,1.297766586,0.306985838,3.142857143,0.944390427,0.403571429,2,4,2,0
147.8416,-18.7314,2,2,0.012707089,1.18686191,0.243763752,3.428571429,1.00835629,0.317460317,2,3,1,0
147.7085,-18.7698,2,2,0.106512702,1.002480023,0.373703995,14.28571429,0.749266308,0.475033492,1,2,1,1
147.9453,-18.7516,3,2,0.007644803,2.101598466,0.15895765,2.714285714,1.643701428,0.178571429,3,4,1,0
147.9339,-18.7647,3,2,0.014314973,1.755689155,0.246276097,4,1.25,0.285714286,2,3,1,0
147.8735,-18.7741,2,2,0.010678671,1.204972653,0.290773262,4.857142857,1.059368052,0.381618382,1,3,2,1
148.4359,-19.3216,2,2,0.048889763,0.802241131,0.432992764,6.428571429,0.706349801,0.642857143,0,1,1,1
148.3379,-19.3669,2,2,0.047295572,0.620384599,0.396519305,6.714285714,0.555369417,0.461564626,1,1,0,0
148.0881,-19.3831,2,2,0.601425448,0.80422777,0.526313057,29.71428571,0.565716478,0.734043901,0,0,0,0
148.5639,-19.0315,3,2,0.019765733,1.404614881,0.387014867,6,1.322875656,0.319727891,3,4,1,1
148.692,-19.0865,3,2,0.025228306,1.470722225,0.163896636,4.571428571,1.394161001,0.166666667,3,4,1,0
148.6885,-19.1123,3,2,0.027843571,1.364004297,0.318773094,7.428571429,1.379084395,0.295566502,2,4,2,1
148.9069,-19.1195,3,2,0.010616267,2.353489676,0.151210606,2.857142857,1.900219286,0.228571429,3,4,1,0
149.4137,-19.5891,2,2,0.022037477,0.659259813,0.496438085,11.57142857,0.665408048,0.439822771,1,1,0,0
149.4185,-19.6458,2,2,0.063644768,1.372920716,0.504382562,21.71428571,1.193439912,0.635704946,0,0,0,0
149.3747,-19.6961,2,2,0.292823656,0.785885106,0.497003408,39.14285714,0.63483021,0.623359536,0,0,0,0
